source,system_time,msg_time,x,y,theta,v,omega,ax
odom,1775706685.8676555,1775118414.2776644,-1.2134634901018844,1.2352738701787491,2.4228624782374815,0.0315385145287818,-0.6264697190822764,0.0
ekf_slam,1775706685.8678331,1775118413.6457627,-1.3204384434042675,0.5211917242390278,2.715872477095979,0.0,0.0,0.0
odom,1775706685.8684134,1775118414.2986643,-1.2137971285973814,1.2357839390647467,2.4092723216018306,0.028349210583573647,-0.6403870612748555,0.0
odom,1775706685.8688612,1775118414.3166645,-1.2141106059996103,1.2362527464730526,2.3968158532620083,0.02725637724013572,-0.6714357608443492,0.0
odom,1775706685.8885832,1775118414.3566644,-1.214830669205231,1.2372654402967729,2.3686365442576647,0.027062108756052288,-0.6934691814502514,0.0
odom,1775706685.9120684,1775118414.3796644,-1.2152275623435378,1.2379539641161457,2.351917024857952,0.02716725377493467,-0.7092428769888743,0.0
odom,1775706685.9288073,1775118414.3956645,-1.2154369321257799,1.2384374234539164,2.34072200101297,0.025310251386944215,-0.7076443104452561,0.0
odom,1775706685.9483397,1775118414.4076643,-1.2155608808593523,1.238807754947964,2.3325917191431933,0.022939809844734416,-0.700308243252487,0.0
odom,1775706685.971423,1775118414.427424,-1.2158142256949862,1.2392978636779446,2.3190973930117766,0.021769004756434465,-0.6968941190105874,0.0
odom,1775706685.9906669,1775118414.4472241,-1.216069411530786,1.2397663495725566,2.305674024748361,0.02119099243783025,-0.6952813442837794,0.0
enc,1775706685.9913962,1775118414.4606643,-1.280759781396697,1.528373864820347,2.1903913204182532,0.020740611693602525,-0.7585137990803207,0.0
imu_raw,1775706685.9915247,1775118414.4246643,0.0,0.0,-2.9757920557353565,0.0,-0.6594188097686635,-0.972075539414655
mag_raw,1775706685.9916174,1775118414.4746644,0.0,0.0,2.2770202724013533,0.0,0.0,0.0
enc,1775706685.992768,1775118414.4886644,-1.281081296520844,1.5288449794982018,2.169650622541287,0.020370243627645324,-0.7407361319143757,0.0
imu_raw,1775706685.9928691,1775118414.4646645,0.0,0.0,-3.0072291260191233,0.0,-0.7859228221435081,-0.023942747276223027
mag_raw,1775706685.9929848,1775118414.5796645,0.0,0.0,2.1984724442129226,0.0,0.0,0.0
enc,1775706685.9932091,1775118414.5966644,-1.2822935543577234,1.5309901265538335,2.08517111683753,0.02281467286296277,-0.7822173553015808,0.0
imu_raw,1775706685.9932983,1775118414.5036643,0.0,0.0,-3.036955549098901,0.0,-0.7622199650880109,0.15802213202307197
mag_raw,1775706685.9933782,1775118414.6186643,0.0,0.0,2.149241382720126,0.0,0.0,0.0
enc,1775706685.9935935,1775118414.6246643,-1.2824898872362442,1.5313555319312715,2.0638380092437703,0.014814722638287516,-0.7619000213976435,0.0
imu_raw,1775706685.9936757,1775118414.6086643,0.0,0.0,-3.125210090647958,0.0,-0.8405192906421253,0.9194014954069643
mag_raw,1775706685.993743,1775118414.6586645,0.0,0.0,2.149241382720126,0.0,0.0,0.0
enc,1775706685.9939356,1775118414.6776643,-1.2827284960010525,1.5318506627458472,2.0198679346066974,0.010370305846801254,-0.8296244677441009,0.0
imu_raw,1775706686.0007303,1775118414.6876643,0.0,0.0,3.098117515629768,0.0,-0.7576924530661744,-0.9864411877803887
mag_raw,1775706686.005942,1775118414.6976643,0.0,0.0,2.117686684720546,0.0,0.0,0.0
odom,1775706686.0080807,1775118414.4246643,-1.215710290480168,1.2396795568775802,2.321314063686873,0.020826577664935685,-0.7005556346347886,0.0
enc,1775706686.01149,1775118414.7056644,-1.2828996714584582,1.532228511369176,1.9961642798901627,0.014814722638287522,-0.8465555793307151,0.0
odom,1775706686.0802968,1775118414.4606643,-1.2161767776091048,1.2404577345908225,2.2940093263560946,0.020891756592496747,-0.7615576315365493,0.0
enc,1775706686.080824,1775118414.7586644,-1.2831443991913776,1.5328409785242527,1.9509379174063157,0.012444367016161511,-0.8533280239653609,0.0
odom,1775706686.0810113,1775118414.4746644,-1.2163393211788465,1.2408791432298574,2.283644145403201,0.020825272570595767,-0.758112203993696,0.0
imu_raw,1775706686.0811172,1775118414.7666643,0.0,0.0,3.03565090263236,0.0,-0.7907166584019233,0.21548472548600725
mag_raw,1775706686.081194,1775118414.7376645,0.0,0.0,2.079585101364217,0.0,0.0,0.0
odom,1775706686.081499,1775118414.4886644,-1.2164687927435824,1.2414088345227938,2.2729479842090536,0.020692843366051813,-0.7522132041063071,0.0
mag_raw,1775706686.088667,1775118414.7766643,0.0,0.0,2.079585101364217,0.0,0.0,0.0
odom,1775706686.0890074,1775118414.503664,-1.2166169420857347,1.2419442903269042,2.261510209001535,0.020800461660951366,-0.7509941561538838,0.0
enc,1775706686.095577,1775118414.7866645,-1.2831804701009901,1.5329382066230222,1.9260490799539551,0.003703680659571884,-0.8888833582972508,0.0
odom,1775706686.1088557,1775118414.5796645,-1.2176072308629284,1.2434807860299406,2.2023381810995386,0.021935975654946815,-0.7803334560602793,0.0
odom,1775706686.1291156,1775118414.5966644,-1.2178151716931676,1.2440729214569632,2.188576172790117,0.02259204697637558,-0.7878676785519951,0.0
odom,1775706686.1514788,1775118414.6086643,-1.2179098147606644,1.2444914382662045,2.1791711887791316,0.021144368232082603,-0.7879037176958607,0.0
odom,1775706686.1707997,1775118414.6246643,-1.2180175841841772,1.2449012360486154,2.1669426170664274,0.018114085021541146,-0.7809721574423792,0.0
odom,1775706686.190936,1775118414.6586645,-1.2182616091454397,1.2454781522657026,2.1401608730231874,0.015238395957157548,-0.7918918496596952,0.0
odom,1775706686.208311,1775118414.6776643,-1.2183485616477694,1.2458443213314978,2.124830690036433,0.012973905946506204,-0.8037001962967162,0.0
odom,1775706686.320822,1775118414.6976643,-1.2185026342676162,1.2462916946954556,2.108561535493434,0.014056635741021636,-0.8167407328214372,0.0
enc,1775706686.3216681,1775118414.8396645,-1.2833801096416546,1.5335668175783126,1.8783101417765609,0.012444367016161507,-0.9007351364078807,0.0
odom,1775706686.3218377,1775118414.7376645,-1.218769063118457,1.2469745150884581,2.075630160444756,0.013965062603312916,-0.8263431472723995,0.0
imu_raw,1775706686.3219452,1775118414.8456643,0.0,0.0,2.9717956751324848,0.0,-0.8082940580161122,1.3216396496475111
mag_raw,1775706686.3220224,1775118414.8166645,0.0,0.0,2.0484998663984264,0.0,0.0,0.0
enc,1775706686.3230228,1775118414.8676643,-1.283509454262202,1.534015195920885,1.8516437572843605,0.016666562968073458,-0.9523750267470547,0.0
odom,1775706686.333945,1775118414.7586644,-1.2188979905991482,1.2473789463222063,2.0583670914299215,0.013408781786803325,-0.8332926559363958,0.0
imu_raw,1775706686.334115,1775118414.8846643,0.0,0.0,2.936844583177155,0.0,-0.8961810560870568,0.5985686819055757
mag_raw,1775706686.3342316,1775118414.8556645,0.0,0.0,1.999631520518505,0.0,0.0,0.0
enc,1775706686.3383055,1775118414.9206643,-1.283559702759382,1.5342292269352753,1.8013922434134189,0.004148122338720507,-0.9481422488504011,0.0
odom,1775706686.3385751,1775118414.7766643,-1.2189577673583971,1.2476320381487875,2.0433878410696242,0.010296887932052384,-0.8461593986433741,0.0
imu_raw,1775706686.338753,1775118414.9246643,0.0,0.0,2.9000918735794534,0.0,-0.9188186161962395,0.11013663747062592
mag_raw,1775706686.3388693,1775118414.9346645,0.0,0.0,1.999631520518505,0.0,0.0,0.0
enc,1775706686.3397527,1775118414.9486644,-1.2836018269185108,1.5344323111790266,1.7753182232252305,0.007407361319143768,-0.9312111372637867,0.0
odom,1775706686.3398993,1775118414.7866645,-1.218963487673434,1.2478202267320697,2.034964563358414,0.007128739868192872,-0.8581037551611891,0.0
imu_raw,1775706686.3399878,1775118414.9636643,0.0,0.0,2.8675920320554638,0.0,-0.8333285362545024,-0.0861938901944029
mag_raw,1775706686.3400536,1775118414.9726644,0.0,0.0,1.9215450117372253,0.0,0.0,0.0
odom,1775706686.3404107,1775118414.8166645,-1.2190879164056956,1.2482106243361133,2.009381152946722,0.008083895287898098,-0.8670396180611271,0.0
odom,1775706686.3480954,1775118414.8396645,-1.2192126326708645,1.2486725243391552,1.9894828191454947,0.01045639325203263,-0.8741807933023852,0.0
ekf_slam,1775706686.3531206,1775118414.0632036,-1.3349627065266687,0.5275737459539374,2.4866279043123765,0.0,0.0,0.0
odom,1775706686.3684142,1775118414.8556645,-1.2193251194173966,1.2490917918204172,1.9752957864970333,0.012824801059940017,-0.8926021233074525,0.0
enc,1775706686.3842657,1775118415.0566645,-1.2836497792223702,1.5348777348289435,1.6780387924148445,0.0041481223387205,-0.9007351364078809,0.0
mag_raw,1775706686.384382,1775118415.0386643,0.0,0.0,1.8349277376446234,0.0,0.0,0.0
imu_raw,1775706686.3847616,1775118415.0676644,0.0,0.0,2.7754139367390986,0.0,-0.8863270593336479,-0.12929083529160434
mag_raw,1775706686.384838,1775118415.0766644,0.0,0.0,1.8007179827988147,0.0,0.0,0.0
odom,1775706686.394718,1775118414.8676643,-1.219423490417261,1.2494558835058402,1.9645194926238712,0.014879335872033255,-0.9136316096330817,0.0
enc,1775706686.4011395,1775118415.0846643,-1.2836622995884461,1.5350327840443747,1.6513724079226442,0.005555520989357826,-0.9523750267470545,0.0
odom,1775706686.4083426,1775118414.8846643,-1.21952387913678,1.249813362016986,1.949208824189959,0.013909448058932855,-0.9271606461379055,0.0
odom,1775706686.4283493,1775118414.9206643,-1.2196416367206142,1.2501600774002446,1.9163161087385912,0.00925798008692362,-0.9345046630820227,0.0
odom,1775706686.448216,1775118414.9346645,-1.2196989321907883,1.2503264752011876,1.904257187833545,0.007698968781478502,-0.9318225876599174,0.0
odom,1775706686.5396278,1775118414.9486644,-1.2197437861956901,1.2506079661589282,1.8919372156307719,0.007703966176552556,-0.9223930832990536,0.0
enc,1775706686.540316,1775118415.1376643,-1.2836689654341356,1.5352525333403713,1.6011208940517025,0.004148122338720507,-0.9481422488504011,0.0
odom,1775706686.540589,1775118414.9636643,-1.2197912915436262,1.2508819711973402,1.8789130126121596,0.00747558204890948,-0.9089137184425966,0.0
imu_raw,1775706686.5407019,1775118415.1446643,0.0,0.0,2.7062030131931105,0.0,-0.8988442984528431,-0.4357580004272591
mag_raw,1775706686.5407746,1775118415.1156645,0.0,0.0,1.7467273565789045,0.0,0.0,0.0
enc,1775706686.5410564,1775118415.1656644,-1.283669913788946,1.5355117903293114,1.5744542824956012,0.009259201648929703,-0.9523750267470544,0.0
odom,1775706686.5412135,1775118415.0386643,-1.2199186633534735,1.2515320359627713,1.8117671467883478,0.006511157902971328,-0.9020290584876203,0.0
imu_raw,1775706686.5413303,1775118415.1826644,0.0,0.0,2.6707514291171033,0.0,-0.9329338007349064,0.14365648365733816
mag_raw,1775706686.5414221,1775118415.1536644,0.0,0.0,1.7467273565789045,0.0,0.0,0.0
enc,1775706686.5416658,1775118415.2186644,-1.283659673883803,1.5357314021025212,1.5242027686246595,0.004148122338720507,-0.9481422488504011,0.0
odom,1775706686.5417745,1775118415.0566645,-1.219933994954443,1.2518165608113758,1.7960545560841206,0.0056215053407303525,-0.8986290615211645,0.0
odom,1775706686.5510724,1775118415.0676644,-1.219952994251682,1.2520897730120193,1.7862822469189796,0.005362332627313219,-0.9064870481711552,0.0
odom,1775706686.5688016,1775118415.0846643,-1.219967283763173,1.252449811206497,1.770418051714953,0.005636515225176905,-0.9238119076681668,0.0
odom,1775706686.5884657,1775118415.1156645,-1.2199988411268199,1.2528477658735644,1.741780201027466,0.005426029257562417,-0.9311467719282066,0.0
odom,1775706686.6097765,1775118415.1376643,-1.220024290850582,1.2531571887963928,1.721649439511555,0.005010010655349573,-0.9342639390083444,0.0
enc,1775706686.611364,1775118415.2746644,-1.2836482677913146,1.5358469880997003,1.472434207127108,0.00207406116936025,-0.9244386926291409,0.0
imu_raw,1775706686.6115003,1775118415.2856643,0.0,0.0,2.5758388662311145,0.0,-0.9214818585620258,-0.4644892971587267
mag_raw,1775706686.611607,1775118415.2566643,0.0,0.0,1.622098301548329,0.0,0.0,0.0
enc,1775706686.6118925,1775118415.3026643,-1.2836288697497853,1.53600132777301,1.4457678226349076,0.005555520989357826,-0.9523750267470545,0.0
mag_raw,1775706686.6121013,1775118415.2946644,0.0,0.0,1.571200709431637,0.0,0.0,0.0
odom,1775706686.6284363,1775118415.1536644,-1.2200572524712314,1.2534881680568473,1.7071743814710618,0.0062314398264234185,-0.9376733882127057,0.0
odom,1775706686.6516097,1775118415.1656644,-1.2200471925643686,1.2539312071466282,1.695602982168762,0.00789553271886119,-0.941598373123724,0.0
odom,1775706686.6685524,1775118415.1826644,-1.2200397682201793,1.2543698572834507,1.6794148616560576,0.007917650190313347,-0.9445800681310857,0.0
odom,1775706686.7340221,1775118415.2186644,-1.2200443658057076,1.2548296240332368,1.6455846972040324,0.006284733871009062,-0.9441228557261927,0.0
odom,1775706686.7348728,1775118415.2566643,-1.2200502630508392,1.2552110994889427,1.6105747249041322,0.004830562143051934,-0.936396660981038,0.0
odom,1775706686.7353594,1775118415.2746644,-1.220038366857395,1.255511115127725,1.594185770681976,0.00369407194778626,-0.9296056992754005,0.0
odom,1775706686.7498477,1775118415.2856643,-1.2200305901774526,1.255819625968592,1.5841633418108525,0.0037452748380238164,-0.9309973353134806,0.0
odom,1775706686.7685924,1775118415.3026643,-1.2200269731509035,1.2561646210625257,1.5684492930620395,0.004819497302178861,-0.9387818077509558,0.0
odom,1775706686.7882504,1775118415.322248,-1.2200248885814358,1.2565141367080783,1.5504235056534925,0.005371492143150042,-0.9422911114006839,0.0
odom,1775706686.8093936,1775118415.3418987,-1.2200250400917507,1.2568495684617813,1.5324540666765363,0.005653393935518414,-0.9438411295758301,0.0
odom,1775706686.8281617,1775118415.3614974,-1.2200273474561476,1.2571704724009884,1.514655748431101,0.005797166323660955,-0.9444961363734281,0.0
odom,1775706686.8486037,1775118415.3812912,-1.220031613781154,1.2574787818854656,1.4967954895931892,0.005871594457177012,-0.9447399631097388,0.0
ekf_slam,1775706686.8524694,1775118414.6281886,-1.3431639833701698,0.530399826970913,2.108601155543906,0.0,0.0,0.0
odom,1775706686.9270334,1775118415.4009757,-1.2200377725167546,1.257773528421411,1.4791588743515507,0.005909672389515569,-0.9447989697139424,0.0
odom,1775706686.9276624,1775118415.4206614,-1.2200456050653985,1.2580560689226326,1.461639072642779,0.005929296281083154,-0.9447741069001276,0.0
odom,1775706686.9280283,1775118415.4402065,-1.220055018065469,1.2583263397008264,1.4443674253161807,0.005938828012379158,-0.9447140484261415,0.0
odom,1775706686.9283829,1775118415.4598076,-1.2200657135009372,1.2585861109751948,1.4271566065643202,0.005943869589941107,-0.9446365482109829,0.0
mag_raw,1775706686.935292,1775118415.3336644,0.0,0.0,1.571200709431637,0.0,0.0,0.0
enc,1775706686.9356065,1775118415.3556645,-1.2836484468518174,1.5358931594207135,1.3917472022148132,-0.002074061169360243,-1.019252917514181,0.0
imu_raw,1775706686.9357398,1775118415.3626645,0.0,0.0,2.4946721451647167,0.0,-1.0541113283781787,-0.7422251655629138
mag_raw,1775706686.9358246,1775118415.3716643,0.0,0.0,1.5242821276853118,0.0,0.0,0.0
enc,1775706686.9361105,1775118415.3836644,-1.2836270833282082,1.5359946376470703,1.3633030587564663,0.003703680659571884,-1.015866695196858,0.0
imu_raw,1775706686.9362266,1775118415.4006643,0.0,0.0,2.4537457088240084,0.0,-1.0770152127239399,-0.3495641102328562
mag_raw,1775706686.936314,1775118415.4746644,0.0,0.0,1.4460772222287803,0.0,0.0,0.0
enc,1775706686.936621,1775118415.4366643,-1.2836557704335207,1.5358885216886276,1.3067701056516572,-0.00207406116936025,-1.0666600299567008,0.0
imu_raw,1775706686.9367332,1775118415.5036643,0.0,0.0,2.356666067190044,0.0,-0.9425214732517367,-0.31125571459089935
mag_raw,1775706686.9368205,1775118415.5126643,0.0,0.0,1.4460772222287803,0.0,0.0,0.0
enc,1775706686.9371014,1775118415.4926643,-1.2836927207207072,1.5357784085742106,1.2470371500775597,-0.00207406116936025,-1.0666600299567008,0.0
imu_raw,1775706686.937176,1775118415.5806644,0.0,0.0,2.278677931713666,0.0,-1.0128310717084925,0.014365648365733816
mag_raw,1775706686.9372306,1775118415.5516644,0.0,0.0,1.3099542144466165,0.0,0.0,0.0
enc,1775706686.9374087,1775118415.5206645,-1.283674862426885,1.535827087982274,1.2191853557856323,0.001851840329785949,-0.9947028057135902,0.0
imu_raw,1775706686.9374776,1775118415.6186643,0.0,0.0,2.2397957931328047,0.0,-1.0232177169350587,0.3351984618671224
mag_raw,1775706686.937545,1775118415.5896645,0.0,0.0,1.3099542144466165,0.0,0.0,0.0
enc,1775706686.9377215,1775118415.5736644,-1.2835454950945078,1.5361304293957678,1.167677554067917,0.00622218350808075,-0.9718458050716609,0.0
enc,1775706686.9378939,1775118415.6016643,-1.2834805120439456,1.536271759583315,1.139825996931619,0.005555520989357819,-0.9947028057135902,0.0
odom,1775706686.9495661,1775118415.3336644,-1.220094622640499,1.25840105603363,1.5524932241845932,0.002995206194160919,-0.9910804166174877,0.0
odom,1775706686.9683616,1775118415.3556645,-1.2200548541741614,1.2588316084275502,1.5307899566487075,0.00031329161215732856,-1.0223668763605906,0.0
odom,1775706686.992975,1775118415.3716643,-1.2200324998435894,1.2591110337002906,1.5148215638164468,0.0007716470059245606,-1.0247527839488753,0.0
odom,1775706687.0088558,1775118415.3836644,-1.2199895182880016,1.2594514159885122,1.5023669470128556,0.0022940942490616177,-1.0259796982029297,0.0
odom,1775706687.0284815,1775118415.4006643,-1.2199482298599271,1.259789078887349,1.484713909994349,0.0021813039333304306,-1.0346288954658607,0.0
odom,1775706687.1114798,1775118415.4366643,-1.2199218386928572,1.260040277332365,1.4471833018302074,0.00027259985437011144,-1.0474868024527286,0.0
odom,1775706687.1121,1775118415.4746644,-1.2199093709502493,1.2602414140609723,1.4080462762855868,-0.0006096030335207986,-1.0472944552344128,0.0
odom,1775706687.1124752,1775118415.4926643,-1.2199006273515052,1.2604373095546624,1.3901243485302728,-0.001117518982628997,-1.043728930341512,0.0
odom,1775706687.1128643,1775118415.503664,-1.2198857098936993,1.260674092484514,1.379867594687704,-0.0006591333239654238,-1.0195709654927005,0.0
